;Recettes;;;Dépenses;;;;;;Cadeau;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
"=IF(AND(NOT(ISBLANK(G198)),ISBLANK(G199)),""Reste prévu"","""")";"=IF(AND(NOT(ISBLANK($G198)),ISBLANK($G199)),$C$42-$F$40-$F$42,"""")";"=IF(AND(NOT(ISBLANK($G198)),ISBLANK($G199)),""Reste réel"","""")";"=IF(AND(NOT(ISBLANK($G198)),ISBLANK($G199)),$C$42-$H$40-$F$42,"""")";;;;;;"=IF(I199=""x"",H199,0)";;;;;;;;;;;;;;;;;;;
"=IF(AND(NOT(ISBLANK(G199)),ISBLANK(G200)),""Reste prévu"","""")";"=IF(AND(NOT(ISBLANK($G199)),ISBLANK($G200)),$C$42-$F$40-$F$42,"""")";"=IF(AND(NOT(ISBLANK($G199)),ISBLANK($G200)),""Reste réel"","""")";"=IF(AND(NOT(ISBLANK($G199)),ISBLANK($G200)),$C$42-$H$40-$F$42,"""")";;;;;;"=IF(I200=""x"",H200,0)";;;;;;;;;;;;;;;;;;;
"=IF(AND(NOT(ISBLANK(G200)),ISBLANK(G201)),""Reste prévu"","""")";"=IF(AND(NOT(ISBLANK($G200)),ISBLANK($G201)),$C$42-$F$40-$F$42,"""")";"=IF(AND(NOT(ISBLANK($G200)),ISBLANK($G201)),""Reste réel"","""")";"=IF(AND(NOT(ISBLANK($G200)),ISBLANK($G201)),$C$42-$H$40-$F$42,"""")";;;;;;"=IF(I201=""x"",H201,0)";;;;;;;;;;;;;;;;;;;
"=IF(AND(NOT(ISBLANK(G201)),ISBLANK(G202)),""Reste prévu"","""")";"=IF(AND(NOT(ISBLANK($G201)),ISBLANK($G202)),$C$42-$F$40-$F$42,"""")";"=IF(AND(NOT(ISBLANK($G201)),ISBLANK($G202)),""Reste réel"","""")";"=IF(AND(NOT(ISBLANK($G201)),ISBLANK($G202)),$C$42-$H$40-$F$42,"""")";;;;;;"=IF(I202=""x"",H202,0)";;;;;;;;;;;;;;;;;;;
"=IF(AND(NOT(ISBLANK(G202)),ISBLANK(G203)),""Reste prévu"","""")";"=IF(AND(NOT(ISBLANK($G202)),ISBLANK($G203)),$C$42-$F$40-$F$42,"""")";"=IF(AND(NOT(ISBLANK($G202)),ISBLANK($G203)),""Reste réel"","""")";"=IF(AND(NOT(ISBLANK($G202)),ISBLANK($G203)),$C$42-$H$40-$F$42,"""")";;;;;;"=IF(I203=""x"",H203,0)";;;;;;;;;;;;;;;;;;;
"=IF(AND(NOT(ISBLANK(G203)),ISBLANK(G204)),""Reste prévu"","""")";"=IF(AND(NOT(ISBLANK($G203)),ISBLANK($G204)),$C$42-$F$40-$F$42,"""")";"=IF(AND(NOT(ISBLANK($G203)),ISBLANK($G204)),""Reste réel"","""")";"=IF(AND(NOT(ISBLANK($G203)),ISBLANK($G204)),$C$42-$H$40-$F$42,"""")";;;;;;"=IF(I204=""x"",H204,0)";;;;;;;;;;;;;;;;;;;
"=IF(AND(NOT(ISBLANK(G204)),ISBLANK(G205)),""Reste prévu"","""")";"=IF(AND(NOT(ISBLANK($G204)),ISBLANK($G205)),$C$42-$F$40-$F$42,"""")";"=IF(AND(NOT(ISBLANK($G204)),ISBLANK($G205)),""Reste réel"","""")";"=IF(AND(NOT(ISBLANK($G204)),ISBLANK($G205)),$C$42-$H$40-$F$42,"""")";;;;;;"=IF(I205=""x"",H205,0)";;;;;;;;;;;;;;;;;;;
"=IF(AND(NOT(ISBLANK(G205)),ISBLANK(G206)),""Reste prévu"","""")";"=IF(AND(NOT(ISBLANK($G205)),ISBLANK($G206)),$C$42-$F$40-$F$42,"""")";"=IF(AND(NOT(ISBLANK($G205)),ISBLANK($G206)),""Reste réel"","""")";"=IF(AND(NOT(ISBLANK($G205)),ISBLANK($G206)),$C$42-$H$40-$F$42,"""")";;;;;;"=IF(I206=""x"",H206,0)";;;;;;;;;;;;;;;;;;;
"=IF(AND(NOT(ISBLANK(G206)),ISBLANK(G207)),""Reste prévu"","""")";"=IF(AND(NOT(ISBLANK($G206)),ISBLANK($G207)),$C$42-$F$40-$F$42,"""")";"=IF(AND(NOT(ISBLANK($G206)),ISBLANK($G207)),""Reste réel"","""")";"=IF(AND(NOT(ISBLANK($G206)),ISBLANK($G207)),$C$42-$H$40-$F$42,"""")";;;;;;"=IF(I207=""x"",H207,0)";;;;;;;;;;;;;;;;;;;
"=IF(AND(NOT(ISBLANK(G207)),ISBLANK(G208)),""Reste prévu"","""")";"=IF(AND(NOT(ISBLANK($G207)),ISBLANK($G208)),$C$42-$F$40-$F$42,"""")";"=IF(AND(NOT(ISBLANK($G207)),ISBLANK($G208)),""Reste réel"","""")";"=IF(AND(NOT(ISBLANK($G207)),ISBLANK($G208)),$C$42-$H$40-$F$42,"""")";;;;;;"=IF(I208=""x"",H208,0)";;;;;;;;;;;;;;;;;;;
"=IF(AND(NOT(ISBLANK(G208)),ISBLANK(G209)),""Reste prévu"","""")";"=IF(AND(NOT(ISBLANK($G208)),ISBLANK($G209)),$C$42-$F$40-$F$42,"""")";"=IF(AND(NOT(ISBLANK($G208)),ISBLANK($G209)),""Reste réel"","""")";"=IF(AND(NOT(ISBLANK($G208)),ISBLANK($G209)),$C$42-$H$40-$F$42,"""")";;;;;;"=IF(I209=""x"",H209,0)";;;;;;;;;;;;;;;;;;;
"=IF(AND(NOT(ISBLANK(G209)),ISBLANK(G210)),""Reste prévu"","""")";"=IF(AND(NOT(ISBLANK($G209)),ISBLANK($G210)),$C$42-$F$40-$F$42,"""")";"=IF(AND(NOT(ISBLANK($G209)),ISBLANK($G210)),""Reste réel"","""")";"=IF(AND(NOT(ISBLANK($G209)),ISBLANK($G210)),$C$42-$H$40-$F$42,"""")";;;;;;"=IF(I210=""x"",H210,0)";;;;;;;;;;;;;;;;;;;
"=IF(AND(NOT(ISBLANK(G210)),ISBLANK(G211)),""Reste prévu"","""")";"=IF(AND(NOT(ISBLANK($G210)),ISBLANK($G211)),$C$42-$F$40-$F$42,"""")";"=IF(AND(NOT(ISBLANK($G210)),ISBLANK($G211)),""Reste réel"","""")";"=IF(AND(NOT(ISBLANK($G210)),ISBLANK($G211)),$C$42-$H$40-$F$42,"""")";;;;;;"=IF(I211=""x"",H211,0)";;;;;;;;;;;;;;;;;;;
"=IF(AND(NOT(ISBLANK(G211)),ISBLANK(G212)),""Reste prévu"","""")";"=IF(AND(NOT(ISBLANK($G211)),ISBLANK($G212)),$C$42-$F$40-$F$42,"""")";"=IF(AND(NOT(ISBLANK($G211)),ISBLANK($G212)),""Reste réel"","""")";"=IF(AND(NOT(ISBLANK($G211)),ISBLANK($G212)),$C$42-$H$40-$F$42,"""")";;;;;;"=IF(I212=""x"",H212,0)";;;;;;;;;;;;;;;;;;;
"=IF(AND(NOT(ISBLANK(G212)),ISBLANK(G213)),""Reste prévu"","""")";"=IF(AND(NOT(ISBLANK($G212)),ISBLANK($G213)),$C$42-$F$40-$F$42,"""")";"=IF(AND(NOT(ISBLANK($G212)),ISBLANK($G213)),""Reste réel"","""")";"=IF(AND(NOT(ISBLANK($G212)),ISBLANK($G213)),$C$42-$H$40-$F$42,"""")";;;;;;"=IF(I213=""x"",H213,0)";;;;;;;;;;;;;;;;;;;
"=IF(AND(NOT(ISBLANK(G213)),ISBLANK(G214)),""Reste prévu"","""")";"=IF(AND(NOT(ISBLANK($G213)),ISBLANK($G214)),$C$42-$F$40-$F$42,"""")";"=IF(AND(NOT(ISBLANK($G213)),ISBLANK($G214)),""Reste réel"","""")";"=IF(AND(NOT(ISBLANK($G213)),ISBLANK($G214)),$C$42-$H$40-$F$42,"""")";;;;;;;;;;;;;;;;;;;;;;;;;
"=IF(AND(NOT(ISBLANK(G214)),ISBLANK(G215)),""Reste prévu"","""")";"=IF(AND(NOT(ISBLANK($G214)),ISBLANK($G215)),$C$42-$F$40-$F$42,"""")";"=IF(AND(NOT(ISBLANK($G214)),ISBLANK($G215)),""Reste réel"","""")";"=IF(AND(NOT(ISBLANK($G214)),ISBLANK($G215)),$C$42-$H$40-$F$42,"""")";;;;;;;;;;;;;;;;;;;;;;;;;
"=IF(AND(NOT(ISBLANK(G215)),ISBLANK(G216)),""Reste prévu"","""")";"=IF(AND(NOT(ISBLANK($G215)),ISBLANK($G216)),$C$42-$F$40-$F$42,"""")";"=IF(AND(NOT(ISBLANK($G215)),ISBLANK($G216)),""Reste réel"","""")";"=IF(AND(NOT(ISBLANK($G215)),ISBLANK($G216)),$C$42-$H$40-$F$42,"""")";;;;;;;;;;;;;;;;;;;;;;;;;
"=IF(AND(NOT(ISBLANK(G216)),ISBLANK(G217)),""Reste prévu"","""")";"=IF(AND(NOT(ISBLANK($G216)),ISBLANK($G217)),$C$42-$F$40-$F$42,"""")";"=IF(AND(NOT(ISBLANK($G216)),ISBLANK($G217)),""Reste réel"","""")";"=IF(AND(NOT(ISBLANK($G216)),ISBLANK($G217)),$C$42-$H$40-$F$42,"""")";;;;;;;;;;;;;;;;;;;;;;;;;
"=IF(AND(NOT(ISBLANK(G217)),ISBLANK(G218)),""Reste prévu"","""")";"=IF(AND(NOT(ISBLANK($G217)),ISBLANK($G218)),$C$42-$F$40-$F$42,"""")";"=IF(AND(NOT(ISBLANK($G217)),ISBLANK($G218)),""Reste réel"","""")";"=IF(AND(NOT(ISBLANK($G217)),ISBLANK($G218)),$C$42-$H$40-$F$42,"""")";;;;;;;;;;;;;;;;;;;;;;;;;
"=IF(AND(NOT(ISBLANK(G218)),ISBLANK(G219)),""Reste prévu"","""")";"=IF(AND(NOT(ISBLANK($G218)),ISBLANK($G219)),$C$42-$F$40-$F$42,"""")";"=IF(AND(NOT(ISBLANK($G218)),ISBLANK($G219)),""Reste réel"","""")";"=IF(AND(NOT(ISBLANK($G218)),ISBLANK($G219)),$C$42-$H$40-$F$42,"""")";;;;;;;;;;;;;;;;;;;;;;;;;
"=IF(AND(NOT(ISBLANK(G219)),ISBLANK(G220)),""Reste prévu"","""")";"=IF(AND(NOT(ISBLANK($G219)),ISBLANK($G220)),$C$42-$F$40-$F$42,"""")";"=IF(AND(NOT(ISBLANK($G219)),ISBLANK($G220)),""Reste réel"","""")";"=IF(AND(NOT(ISBLANK($G219)),ISBLANK($G220)),$C$42-$H$40-$F$42,"""")";;;;;;;;;;;;;;;;;;;;;;;;;
"=IF(AND(NOT(ISBLANK(G220)),ISBLANK(G221)),""Reste prévu"","""")";"=IF(AND(NOT(ISBLANK($G220)),ISBLANK($G221)),$C$42-$F$40-$F$42,"""")";"=IF(AND(NOT(ISBLANK($G220)),ISBLANK($G221)),""Reste réel"","""")";"=IF(AND(NOT(ISBLANK($G220)),ISBLANK($G221)),$C$42-$H$40-$F$42,"""")";;;;;;;;;;;;;;;;;;;;;;;;;
"=IF(AND(NOT(ISBLANK(G221)),ISBLANK(G222)),""Reste prévu"","""")";"=IF(AND(NOT(ISBLANK($G221)),ISBLANK($G222)),$C$42-$F$40-$F$42,"""")";"=IF(AND(NOT(ISBLANK($G221)),ISBLANK($G222)),""Reste réel"","""")";"=IF(AND(NOT(ISBLANK($G221)),ISBLANK($G222)),$C$42-$H$40-$F$42,"""")";;;;;;;;;;;;;;;;;;;;;;;;;
"=IF(AND(NOT(ISBLANK(G222)),ISBLANK(G223)),""Reste prévu"","""")";"=IF(AND(NOT(ISBLANK($G222)),ISBLANK($G223)),$C$42-$F$40-$F$42,"""")";"=IF(AND(NOT(ISBLANK($G222)),ISBLANK($G223)),""Reste réel"","""")";"=IF(AND(NOT(ISBLANK($G222)),ISBLANK($G223)),$C$42-$H$40-$F$42,"""")";;;;;;;;;;;;;;;;;;;;;;;;;
"=IF(AND(NOT(ISBLANK(G223)),ISBLANK(G224)),""Reste prévu"","""")";"=IF(AND(NOT(ISBLANK($G223)),ISBLANK($G224)),$C$42-$F$40-$F$42,"""")";"=IF(AND(NOT(ISBLANK($G223)),ISBLANK($G224)),""Reste réel"","""")";"=IF(AND(NOT(ISBLANK($G223)),ISBLANK($G224)),$C$42-$H$40-$F$42,"""")";;;;;;;;;;;;;;;;;;;;;;;;;
"=IF(AND(NOT(ISBLANK(G224)),ISBLANK(G225)),""Reste prévu"","""")";"=IF(AND(NOT(ISBLANK($G224)),ISBLANK($G225)),$C$42-$F$40-$F$42,"""")";"=IF(AND(NOT(ISBLANK($G224)),ISBLANK($G225)),""Reste réel"","""")";"=IF(AND(NOT(ISBLANK($G224)),ISBLANK($G225)),$C$42-$H$40-$F$42,"""")";;;;;;;;;;;;;;;;;;;;;;;;;
"=IF(AND(NOT(ISBLANK(G225)),ISBLANK(G226)),""Reste prévu"","""")";"=IF(AND(NOT(ISBLANK($G225)),ISBLANK($G226)),$C$42-$F$40-$F$42,"""")";"=IF(AND(NOT(ISBLANK($G225)),ISBLANK($G226)),""Reste réel"","""")";"=IF(AND(NOT(ISBLANK($G225)),ISBLANK($G226)),$C$42-$H$40-$F$42,"""")";;;;;;;;;;;;;;;;;;;;;;;;;
"=IF(AND(NOT(ISBLANK(G226)),ISBLANK(G227)),""Reste prévu"","""")";"=IF(AND(NOT(ISBLANK($G226)),ISBLANK($G227)),$C$42-$F$40-$F$42,"""")";"=IF(AND(NOT(ISBLANK($G226)),ISBLANK($G227)),""Reste réel"","""")";"=IF(AND(NOT(ISBLANK($G226)),ISBLANK($G227)),$C$42-$H$40-$F$42,"""")";;;;;;;;;;;;;;;;;;;;;;;;;
"=IF(AND(NOT(ISBLANK(G227)),ISBLANK(G228)),""Reste prévu"","""")";"=IF(AND(NOT(ISBLANK($G227)),ISBLANK($G228)),$C$42-$F$40-$F$42,"""")";"=IF(AND(NOT(ISBLANK($G227)),ISBLANK($G228)),""Reste réel"","""")";"=IF(AND(NOT(ISBLANK($G227)),ISBLANK($G228)),$C$42-$H$40-$F$42,"""")";;;;;;;;;;;;;;;;;;;;;;;;;
"=IF(AND(NOT(ISBLANK(G228)),ISBLANK(G229)),""Reste prévu"","""")";"=IF(AND(NOT(ISBLANK($G228)),ISBLANK($G229)),$C$42-$F$40-$F$42,"""")";"=IF(AND(NOT(ISBLANK($G228)),ISBLANK($G229)),""Reste réel"","""")";"=IF(AND(NOT(ISBLANK($G228)),ISBLANK($G229)),$C$42-$H$40-$F$42,"""")";;;;;;;;;;;;;;;;;;;;;;;;;
"=IF(AND(NOT(ISBLANK(G229)),ISBLANK(G230)),""Reste prévu"","""")";"=IF(AND(NOT(ISBLANK($G229)),ISBLANK($G230)),$C$42-$F$40-$F$42,"""")";"=IF(AND(NOT(ISBLANK($G229)),ISBLANK($G230)),""Reste réel"","""")";"=IF(AND(NOT(ISBLANK($G229)),ISBLANK($G230)),$C$42-$H$40-$F$42,"""")";;;;;;;;;;;;;;;;;;;;;;;;;
"=IF(AND(NOT(ISBLANK(G230)),ISBLANK(G231)),""Reste prévu"","""")";"=IF(AND(NOT(ISBLANK($G230)),ISBLANK($G231)),$C$42-$F$40-$F$42,"""")";"=IF(AND(NOT(ISBLANK($G230)),ISBLANK($G231)),""Reste réel"","""")";"=IF(AND(NOT(ISBLANK($G230)),ISBLANK($G231)),$C$42-$H$40-$F$42,"""")";;;;;;;;;;;;;;;;;;;;;;;;;
"=IF(AND(NOT(ISBLANK(G231)),ISBLANK(G232)),""Reste prévu"","""")";"=IF(AND(NOT(ISBLANK($G231)),ISBLANK($G232)),$C$42-$F$40-$F$42,"""")";"=IF(AND(NOT(ISBLANK($G231)),ISBLANK($G232)),""Reste réel"","""")";"=IF(AND(NOT(ISBLANK($G231)),ISBLANK($G232)),$C$42-$H$40-$F$42,"""")";;;;;;;;;;;;;;;;;;;;;;;;;
"=IF(AND(NOT(ISBLANK(G232)),ISBLANK(G233)),""Reste prévu"","""")";"=IF(AND(NOT(ISBLANK($G232)),ISBLANK($G233)),$C$42-$F$40-$F$42,"""")";"=IF(AND(NOT(ISBLANK($G232)),ISBLANK($G233)),""Reste réel"","""")";"=IF(AND(NOT(ISBLANK($G232)),ISBLANK($G233)),$C$42-$H$40-$F$42,"""")";;;;;;;;;;;;;;;;;;;;;;;;;
"=IF(AND(NOT(ISBLANK(G233)),ISBLANK(G234)),""Reste prévu"","""")";"=IF(AND(NOT(ISBLANK($G233)),ISBLANK($G234)),$C$42-$F$40-$F$42,"""")";"=IF(AND(NOT(ISBLANK($G233)),ISBLANK($G234)),""Reste réel"","""")";"=IF(AND(NOT(ISBLANK($G233)),ISBLANK($G234)),$C$42-$H$40-$F$42,"""")";;;;;;;;;;;;;;;;;;;;;;;;;
"=IF(AND(NOT(ISBLANK(G234)),ISBLANK(G235)),""Reste prévu"","""")";"=IF(AND(NOT(ISBLANK($G234)),ISBLANK($G235)),$C$42-$F$40-$F$42,"""")";"=IF(AND(NOT(ISBLANK($G234)),ISBLANK($G235)),""Reste réel"","""")";"=IF(AND(NOT(ISBLANK($G234)),ISBLANK($G235)),$C$42-$H$40-$F$42,"""")";;;;;;;;;;;;;;;;;;;;;;;;;
"=IF(AND(NOT(ISBLANK(G235)),ISBLANK(G236)),""Reste prévu"","""")";"=IF(AND(NOT(ISBLANK($G235)),ISBLANK($G236)),$C$42-$F$40-$F$42,"""")";"=IF(AND(NOT(ISBLANK($G235)),ISBLANK($G236)),""Reste réel"","""")";"=IF(AND(NOT(ISBLANK($G235)),ISBLANK($G236)),$C$42-$H$40-$F$42,"""")";;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;
